GameID,ConsoleID
2477,1
2478,11
2479,14
2480,1
2481,14
2482,1
2483,11
2484,1
2485,14
2486,14
2487,10
2488,11
2489,14
2490,1
2491,14
2492,11
2493,1
2494,11
2495,1
2496,1
2497,1
2498,1
2499,1
2500,13
2501,1
2502,14
2503,14
2504,14
2505,11
2506,1
2507,11
2508,14
2509,14
2510,11
2511,14
2512,14
2513,11
2514,1
2515,1
2516,1
2517,18
2518,1
2519,1
2520,1
2521,1
2522,13
2523,14
2524,14
2525,14
2526,11
2527,14
2528,14
2529,1
2530,11
2531,1
2532,1
2533,1
2534,10
2535,13
2536,1
2537,11
2538,14
2539,11
2540,11
2541,11
2542,28
2543,28
2544,14
2545,14
2546,11
2547,14
2548,14
2549,1
2550,14
2551,11
2552,14
2553,13
2554,10
2555,11
2556,9
2557,5
2558,1
2559,11
2560,14
2561,11
2562,1
2563,11
2564,14
2565,14
2566,14
2567,11
2568,11
2569,14
2570,11
2571,14
2572,11
2573,1
2574,11
2575,14
2576,14
2577,13
2578,1
2579,1
2580,1
2581,13
2582,18
2583,11
2584,14
2585,11
2586,5
2587,1
2588,13
2589,14
2590,1
2591,14
2592,11
2593,14
2594,1
2595,11
2596,14
2597,11
2598,11
2599,11
2600,14
2601,13
2602,18
2603,1
2604,1
2605,14
2606,11
2607,28
2608,13
2609,11
2610,14
2611,13
2612,13
2613,14
2614,13
2615,13
2616,10
2617,13
2618,1
2619,11
2620,14
2621,13
2622,14
2623,13
2624,13
2625,13
2626,1
2627,1
2628,13
2629,13
2630,10
2631,11
2632,10
2633,14
2634,1
2635,14
2636,11
2637,1
2638,11
2639,14
2640,13
2641,18
2642,1
2643,13
2644,13
2645,13
2646,1
2647,11
2648,14
2649,1
2650,10
2651,14
2652,11
2653,1
2654,11
2655,14
2656,14
2657,1
2658,10
2659,11
2660,11
2661,28
2662,14
2663,11
2664,14
2665,14
2666,11
2667,11
2668,14
2669,1
2670,10
2671,14
2672,14
2673,11
2674,14
2675,11
2676,14
2677,1
2678,14
2679,11
2680,14
2681,10
2682,14
2683,1
2684,14
2685,1
2686,28
2687,11
2688,1
2689,1
2690,28
2691,10
2692,1
2693,11
2694,14
2695,14
2696,14
2697,18
2698,11
2699,1
2700,1
2701,9
2702,11
2703,14
2704,14
2705,1
2706,18
2707,1
2708,1
2709,14
2710,14
2711,14
2712,1
2713,28
2714,1
2715,1
2716,14
2717,18
2718,1
2719,18
2720,14
2721,21
2722,18
2723,14
2724,11
2725,1
2726,1
2727,1
2728,5
2729,10
2730,21
2731,1
2732,14
2733,11
2734,1
2735,10
2736,10
2737,1
2738,1
2739,11
2740,1
2741,14
2742,18
2743,10
2744,1
2745,14
2746,11
2747,14
2748,1
2749,1
2750,1
2751,11
2752,14
2753,11
2754,1
2755,11
2756,10
2757,1
2758,28
2759,14
2760,11
2761,14
2762,14
2763,14
2764,18
2765,11
2766,11
2767,18
2768,14
2769,11
2770,11
2771,14
2772,14
2773,14
2774,11
2775,14
2776,14
2777,11
2778,14
2779,11
2780,14
2781,14
2782,11
2783,1
2784,14
2785,1
2786,10
2787,14
2788,14
2789,1
2790,1
2791,21
2792,14
2793,14
2794,1
2795,11
2796,14
2797,11
2798,14
2799,11
2800,11
2801,14
2802,11
2803,10
2804,14
2805,11
2806,11
2807,1
2808,14
2809,1
2810,14
2811,28
2812,11
2813,18
2814,11
2815,1
2816,1
2817,14
2818,11
2819,14
2820,11
2821,18
2822,14
2823,14
2824,11
2825,1
2826,11
2827,18
2828,11
2829,14
2830,14
2831,11
2832,11
2833,14
2834,10
2835,1
2836,1
2837,14
2838,11
2839,11
2840,14
2841,10
2842,14
2843,10
2844,14
2845,14
2846,11
2847,14
2848,11
2849,1
2850,14
2851,11
2852,14
2853,1
2854,1
2855,14
2856,11
2857,14
2858,1
2859,11
2860,11
2861,11
2862,14
2863,11
2864,14
2865,14
2866,11
2867,11
2868,14
2869,18
2870,11
2871,14
2872,1
2873,14
2874,11
2875,28
2876,11
2877,14
2878,21
2879,11
2880,11
2881,14
2882,11
2883,10
2884,1
2885,18
2886,14
2887,11
2888,1
2889,14
2890,11
2891,14
2892,1
2893,14
2894,28
2895,14
2896,28
2897,14
2898,1
2899,14
2900,1
2901,14
2902,11
2903,10
2904,14
2905,1
2906,1
2907,14
2908,10
2909,11
2910,1
2911,1
2912,11
2913,14
2914,14
2915,18
2916,11
2917,14
2918,14
2919,1
2920,11
2921,14
2922,1
2923,28
2924,11
2925,14
2926,1
2927,14
2928,11
2929,1
2930,14
2931,21
2932,11
2933,14
2934,1
2935,11
2936,11
2937,14
2938,14
2939,11
2940,14
2941,14
2942,1
2943,14
2944,11
2945,18
2946,1
2947,11
2948,1
2949,1
2950,1
2951,14
2952,14
2953,14
2954,14
2955,11
2956,14
2957,11
2958,1
2959,1
2960,11
2961,11
2962,28
2963,11
2964,1
2965,1
2966,1
2967,1
2968,18
2969,11
2970,14
2971,11
2972,11
2973,1
2974,11
2975,18
2976,14
2977,14
2978,11
2979,14
2980,11
2981,1
2982,14
2983,14
2984,11
2985,14
2986,11
2987,18
2988,14
2989,11
2990,28
2991,1
2992,14
2993,19
2994,14
2995,1
2996,14
2997,11
2998,14
2999,14
3000,1
3001,14
3002,11
3003,10
3004,11
3005,14
3006,11
3007,1
3008,14
3009,14
3010,11
3011,14
3012,18
3013,14
3014,14
3015,11
3016,10
3017,1
3018,18
3019,10
3020,1
3021,14
3022,11
3023,14
3024,1
3025,11
3026,1
3027,11
3028,1
3029,14
3030,14
3031,11
3032,14
3033,1
3034,14
3035,11
3036,18
3037,10
3038,14
3039,11
3040,11
3041,14
3042,11
3043,11
3044,14
3045,1
3046,11
3047,11
3048,1
3049,14
3050,14
3051,11
3052,11
3053,11
3054,14
3055,1
3056,11
3057,10
3058,11
3059,14
3060,1
3061,14
3062,1
3063,1
3064,14
3065,18
3066,14
3067,1
3068,10
3069,1
3070,14
3071,11
3072,1
3073,14
3074,1
3075,10
3076,14
3077,11
3078,14
3079,11
3080,14
3081,11
3082,11
3083,14
3084,14
3085,1
3086,1
3087,21
3088,18
3089,14
3090,1
3091,14
3092,1
3093,10
3094,11
3095,14
3096,21
3097,28
3098,14
3099,11
3100,14
3101,18
3102,14
3103,11
3104,14
3105,1
3106,28
3107,1
3108,1
3109,14
3110,11
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,14
3118,9
3119,9
3120,5
3121,5
3122,5
3123,14
3124,21
3125,1
3126,10
3127,14
3128,18
3129,14
3130,1
3131,10
3132,11
3133,14
3134,11
3135,11
3136,14
3137,14
3138,11
3139,1
3140,11
3141,14
3142,1
3143,1
3144,21
3145,1
3146,11
3147,14
3148,14
3149,11
3150,11
3151,14
3152,1
3153,11
3154,1
3155,11
3156,14
3157,11
3158,14
3159,10
3160,14
3161,14
3162,11
3163,10
3164,18
3165,28
3166,10
3167,14
3168,11
3169,18
3170,14
3171,11
3172,10
3173,11
3174,14
3175,11
3176,14
3177,14
3178,11
3179,18
3180,1
3181,11
3182,1
3183,14
3184,14
3185,10
3186,10
3187,14
3188,11
3189,1
3190,10
3191,1
3192,1
3193,21
3194,11
3195,11
3196,10
3197,10
3198,10
3199,10
3200,21
3201,10
3202,10
3203,10
3204,10
3205,10
3206,10
3207,10
3208,21
3209,11
3210,11
3211,1
3212,11
3213,14
3214,18
3215,1
3216,14
3217,11
3218,14
3219,18
3220,11
3221,14
3222,1
3223,14
3224,11
3225,14
3226,11
3227,1
3228,11
3229,18
3230,28
3231,21
3232,14
3233,28
3234,1
3235,1
3236,14
3237,11
3238,1
3239,14
3240,14
3241,28
3242,28
3243,14
3244,11
3245,14
3246,11
3247,1
3248,11
3249,11
3250,11
3251,11
3252,11
3253,14
3254,11
3255,11
3256,1
3257,14
3258,11
3259,14
3260,21
3261,28
3262,18
3263,11
3264,14
3265,1
3266,11
3267,14
3268,1
3269,28
3270,11
3271,11
3272,21
3273,14
3274,14
3275,14
3276,11
3277,14
3278,11
3279,14
3280,21
3281,1
3282,18
3283,11
3284,14
3285,11
3286,14
3287,18
3288,28
3289,1
3290,11
3291,14
3292,1
3293,11
3294,11
3295,1
3296,1
3297,14
3298,1
3299,1
3300,14
3301,1
3302,1
3303,14
3304,1
3305,1
3306,14
3307,11
3308,11
3309,14
3310,11
3311,14
3312,1
3313,11
3314,11
3315,18
3316,14
3317,11
3318,14
3319,1
3320,28
3321,1
3322,14
3323,18
3324,11
3325,11
3326,21
3327,11
3328,28
3329,28
3330,18
3331,11
3332,14
3333,14
3334,11
3335,14
3336,14
3337,14
3338,1
3339,14
3340,14
3341,11
3342,18
3343,11
3344,14
3345,11
3346,14
3347,1
3348,28
3349,18
3350,1
3351,14
3352,14
3353,11
3354,18
3355,1
3356,14
3357,11
3358,11
3359,18
3360,18
3361,1
3362,14
3363,1
3364,21
3365,14
3366,1
3367,14
3368,18
3369,11
3370,28
3371,11
3372,28
3373,11
3374,14
3375,1
3376,28
3377,11
3378,14
3379,18
3380,1
3381,14
3382,11
3383,18
3384,18
3385,14
3386,11
3387,21
3388,11
3389,14
3390,14
3391,11
3392,18
3393,28
3394,11
3395,14
3396,14
3397,18
3398,14
3399,11
3400,14
3401,11
3402,14
3403,14
3404,14
3405,11
3406,14
3407,11
3408,18
3409,21
3410,14
3411,11
3412,14
3413,14
3414,1
3415,14
3416,18
3417,18
3418,28
3419,14
3420,1
3421,18
3422,11
3423,14
3424,11
3425,14
3426,1
3427,14
3428,14
3429,14
3430,11
3431,14
3432,11
3433,18
3434,14
3435,14
3436,18
3437,14
3438,14
3439,14
3440,1
3441,11
3442,11
3443,14
3444,14
3445,11
3446,21
3447,14
3448,18
3449,11
3450,14
3451,21
3452,21
3453,11
3454,14
3455,14
3456,11
3457,1
3458,14
3459,14
3460,11
3461,14
3462,14
3463,11
3464,11
3465,18
3466,14
3467,11
3468,14
3469,1
3470,11
3471,1
3472,14
3473,11
3474,14
3475,11
3476,11
3477,18
3478,14
3479,11
3480,14
3481,1
3482,14
3483,11
3484,18
3485,11
3486,14
3487,11
3488,14
3489,18
3490,28
3491,28
3492,1
3493,11
3494,14
3495,14
3496,11
3497,18
3498,18
3499,14
3500,18
3501,11
3502,14
3503,14
3504,14
3505,11
3506,14
3507,14
3508,1
3509,14
3510,11
3511,1
3512,11
3513,14
3514,11
3515,14
3516,11
3517,14
3518,11
3519,14
3520,18
3521,14
3522,1
3523,11
3524,14
3525,21
3526,14
3527,28
3528,1
3529,1
3530,11
3531,18
3532,11
3533,14
3534,14
3535,11
3536,21
3537,1
3538,11
3539,11
3540,14
3541,14
3542,11
3543,11
3544,11
3545,11
3546,14
3547,1
3548,11
3549,14
3550,11
3551,11
3552,18
3553,1
3554,14
3555,11
3556,14
3557,14
3558,1
3559,14
3560,11
3561,28
3562,14
3563,11
3564,11
3565,1
3566,14
3567,11
3568,28
3569,14
3570,18
3571,21
3572,11
3573,14
3574,18
3575,21
3576,11
3577,11
3578,14
3579,1
3580,21
3581,11
3582,11
3583,18
3584,1
3585,18
3586,14
3587,1
3588,18
3589,14
3590,14
3591,11
3592,21
3593,11
3594,1
3595,11
3596,14
3597,1
3598,21
3599,18
3600,28
3601,14
3602,1
3603,11
3604,14
3605,1
3606,1
3607,11
3608,14
3609,11
3610,21
3611,1
3612,11
3613,1
3614,14
3615,1
3616,14
3617,18
3618,21
3619,28
3620,18
3621,11
3622,14
3623,11
3624,14
3625,11
3626,14
3627,14
3628,11
3629,1
3630,1
3631,28
3632,21
3633,1
3634,18
3635,1
3636,14
3637,11
3638,21
3639,14
3640,14
3641,11
3642,14
3643,11
3644,14
3645,1
3646,14
3647,28
3648,1
3649,14
3650,11
3651,11
3652,11
3653,14
3654,14
3655,1
3656,11
3657,14
3658,1
3659,18
3660,1
3661,1
3662,14
3663,11
3664,1
3665,28
3666,28
3667,18
3668,28
3669,14
3670,11
3671,14
3672,14
3673,30
3674,31
3675,21
3676,5
3677,5
3678,32
3679,1
3680,1
3681,5
3682,5
3683,9
3684,5
3685,5
3686,5
3687,5
3688,1
3689,11
3690,28
3691,1
3692,14
3693,1
3694,14
3695,11
3696,28
3697,28
3698,14
3699,14
3700,11
3701,14
3702,14
3703,11
3704,18
3705,14
3706,11
3707,14
3708,21
3709,11
3710,14
3711,18
3712,11
3713,21
3714,21
3715,14
3716,11
3717,1
3718,21
3719,33
3720,1
3721,14
3722,1
3723,11
3724,14
3725,11
3726,14
3727,14
3728,11
3729,14
3730,1
3731,14
3732,1
3733,1
3734,14
3735,11
3736,14
3737,14
3738,1
3739,14
3740,11
3741,11
3742,11
3743,18
3744,1
3745,14
3746,11
3747,11
3748,1
3749,14
3750,14
3751,18
3752,18
3753,18
3754,14
3755,14
3756,21
3757,11
3758,14
3759,28
3760,11
3761,14
3762,31
3763,30
3764,9
3765,5
3766,1
3767,11
3768,14
3769,18
3770,14
3771,5
3772,18
3773,21
3774,14
3775,11
3776,11
3777,14
3778,11
3779,14
3780,11
3781,11
3782,14
3783,1
3784,11
3785,28
3786,1
3787,14
3788,18
3789,14
3790,11
3791,11
3792,14
3793,11
3794,14
3795,11
3796,1
3797,14
3798,11
3799,14
3800,11
3801,18
3802,14
3803,11
3804,1
3805,1
3806,11
3807,21
3808,1
3809,1
3810,28
3811,1
3812,14
3813,14
3814,11
3815,1
3816,1
3817,1
3818,28
3819,28
3820,1
3821,11
3822,11
3823,14
3824,21
3825,18
3826,14
3827,28
3828,1
3829,14
3830,18
3831,28
3832,11
3833,18
3834,1
3835,1
3836,14
3837,18
3838,11
3839,11
3840,14
3841,1
3842,11
3843,14
3844,18
3845,28
3846,1
3847,11
3848,11
3849,14
3850,21
3851,1
3852,11
3853,14
3854,1
3855,18
3856,1
3857,28
3858,14
3859,14
3860,1
3861,1
3862,14
3863,18
3864,1
3865,14
3866,11
3867,21
3868,11
3869,28
3870,11
3871,14
3872,1
3873,18
3874,1
3875,14
3876,11
3877,11
3878,11
3879,14
3880,14
3881,11
3882,11
3883,14
3884,14
3885,14
3886,14
3887,14
3888,1
3889,21
3890,1
3891,28
3892,21
3893,14
3894,14
3895,11
3896,14
3897,11
3898,18
3899,14
3900,11
3901,11
3902,14
3903,11
3904,1
3905,18
3906,14
3907,18
3908,14
3909,1
3910,28
3911,18
3912,31
3913,31
3914,32
3915,32
3916,5
3917,5
3918,5
3919,5
3920,5
3921,30
3922,30
3923,9
3924,9
3925,14
3926,14
3927,11
3928,21
3929,11
3930,11
3931,11
3932,14
3933,11
3934,14
3935,14
3936,18
3937,1
3938,11
3939,11
3940,1
3941,18
3942,28
3943,18
3944,21
3945,14
3946,11
3947,14
3948,18
3949,18
3950,14
3951,14
3952,1
3953,28
3954,28
3955,1
3956,14
3957,21
3958,14
3959,11
3960,14
3961,11
3962,14
3963,11
3964,14
3965,1
3966,28
3967,11
3968,14
3969,1
3970,14
3971,28
3972,14
3973,11
3974,11
3975,11
3976,14
3977,28
3978,18
3979,14
3980,18
3981,14
3982,11
3983,1
3984,18
3985,1
3986,1
3987,18
3988,14
3989,1
3990,11
3991,21
3992,28
3993,18
3994,11
3995,1
3996,18
3997,18
3998,21
3999,1
4000,1
4001,14
4002,28
4003,14
4004,11
4005,14
4006,18
4007,18
4008,14
4009,28
4010,14
4011,11
4012,11
4013,14
4014,18
4015,11
4016,1
4017,1
4018,11
4019,21
4020,1
4021,1
4022,28
4023,18
4024,14
4025,21
4026,18
4027,1
4028,11
4029,14
4030,1
4031,14
4032,11
4033,14
4034,14
4035,18
4036,14
4037,14
4038,11
4039,18
4040,21
4041,28
4042,14
4043,28
4044,1
4045,21
4046,18
4047,18
4048,18
4049,18
4050,1
4051,18
4052,1
4053,11
4054,14
4055,18
4056,14
4057,1
4058,14
4059,28
4060,21
4061,18
4062,18
4063,18
4064,11
4065,14
4066,18
4067,28
4068,1
4069,14
4070,11
4071,1
4072,18
4073,1
4074,28
4075,18
4076,11
4077,1
4078,18
4079,14
4080,14
4081,11
4082,11
4083,14
4084,11
4085,1
4086,11
4087,14
4088,14
4089,11
4090,14
4091,28
4092,1
4093,1
4094,18
4095,1
4096,14
4097,28
4098,14
4099,11
4100,11
4101,14
4102,11
4103,11
4104,11
4105,14
4106,18
4107,11
4108,18
4109,14
4110,21
4111,1
4112,21
4113,21
4114,28
4115,14
4116,21
4117,11
4118,14
4119,18
4120,14
4121,18
4122,18
4123,18
4124,1
4125,1
4126,21
4127,1
4128,14
4129,11
4130,14
4131,1
4132,18
4133,21
4134,14
4135,11
4136,14
4137,1
4138,28
4139,18
4140,21
4141,11
4142,14
4143,14
4144,11
4145,28
4146,14
4147,21
4148,14
4149,11
4150,11
4151,14
4152,11
4153,1
4154,14
4155,11
4156,11
4157,14
4158,5
4159,5
4160,5
4161,5
4162,5
4163,5
4164,5
4165,5
4166,5
4167,5
4168,5
4169,5
4170,5
4171,5
4172,5
4173,5
4174,5
4175,5
4176,5
4177,5
4178,5
4179,5
4180,5
4181,5
4182,11
4183,1
4184,11
4185,14
4186,21
4187,11
4188,18
4189,21
4190,18
4191,11
4192,14
4193,21
4194,11
4195,18
4196,14
4197,14
4198,11
4199,28
4200,1
4201,14
4202,11
4203,21
4204,1
4205,18
4206,14
4207,11
4208,11
4209,14
4210,1
4211,18
4212,11
4213,21
4214,14
4215,14
4216,14
4217,1
4218,18
4219,14
4220,1
4221,14
4222,11
4223,11
4224,14
4225,28
4226,11
4227,1
4228,1
4229,11
4230,14
4231,11
4232,14
4233,1
4234,1
4235,14
4236,1
4237,14
4238,14
4239,1
4240,11
4241,18
4242,14
4243,14
4244,11
4245,14
4246,18
4247,14
4248,11
4249,18
4250,21
4251,21
4252,14
4253,14
4254,1
4255,18
4256,1
4257,14
4258,11
4259,11
4260,18
4261,1
4262,14
4263,28
4264,11
4265,14
4266,11
4267,14
4268,1
4269,1
4270,11
4271,14
4272,21
4273,18
4274,18
4275,14
4276,11
4277,14
4278,28
4279,14
4280,28
4281,11
4282,28
4283,1
4284,14
4285,1
4286,28
4287,14
4288,14
4289,28
4290,14
4291,1
4292,21
4293,14
4294,14
4295,18
4296,11
4297,14
4298,1
4299,11
4300,14
4301,11
4302,14
4303,11
4304,21
4305,11
4306,1
4307,11
4308,14
4309,11
4310,28
4311,1
4312,18
4313,18
4314,14
4315,11
4316,14
4317,11
4318,14
4319,14
4320,18
4321,21
4322,1
4323,18
4324,1
4325,11
4326,28
4327,1
4328,14
4329,1
4330,1
4331,14
4332,1
4333,14
4334,21
4335,1
4336,14
4337,18
4338,11
4339,14
4340,21
4341,21
4342,18
4343,1
4344,14
4345,11
4346,21
4347,18
4348,28
4349,28
4350,18
4351,28
4352,1
4353,1
4354,28
4355,28
4356,18
4357,11
4358,28
4359,33
4360,21
4361,11
4362,18
4363,1
4364,1
4365,1
4366,11
4367,14
4368,1
4369,14
4370,18
4371,14
4372,11
4373,28
4374,18
4375,18
4376,1
4377,14
4378,28
4379,18
4380,28
4381,28
4382,11
4383,14
4384,11
4385,14
4386,1
4387,18
4388,18
4389,28
4390,11
4391,14
4392,28
4393,11
4394,14
4395,18
4396,18
4397,1
4398,18
4399,18
4400,18
4401,14
4402,11
4403,1
4404,28
4405,18
4406,11
4407,1
4408,28
4409,28
4410,18
4411,14
4412,14
4413,11
4414,1
4415,1
4416,11
4417,14
4418,18
4419,1
4420,11
4421,14
4422,21
4423,28
4424,18
4425,11
4426,14
4427,1
4428,18
4429,14
4430,1
4431,18
4432,28
4433,14
4434,18
4435,28
4436,21
4437,1
4438,11
4439,21
4440,11
4441,18
4442,1
4443,18
4444,11
4445,18
4446,11
4447,14
4448,11
4449,11
4450,14
4451,11
4452,14
4453,1
4454,11
4455,14
4456,14
4457,17
4458,11
4459,14
4460,14
4461,1
4462,1
4463,1
4464,14
4465,11
4466,14
4467,1
4468,14
4469,18
4470,1
4471,14
4472,18
4473,1
4474,28
4475,1
4476,14
4477,14
4478,11
4479,1
4480,21
4481,18
4482,28
4483,18
4484,18
4485,14
4486,1
4487,11
4488,17
4489,1
4490,14
4491,11
4492,21
4493,21
4494,1
4495,14
4496,18
4497,28
4498,1
4499,18
4500,28
4501,14
4502,1
4503,18
4504,11
4505,28
4506,11
4507,14
4508,1
4509,28
4510,1
4511,1
4512,11
4513,14
4514,28
4515,18
4516,1
4517,21
4518,14
4519,11
4520,28
4521,18
4522,14
4523,11
4524,14
4525,1
4526,11
4527,1
4528,28
4529,14
4530,1
4531,1
4532,28
4533,18
4534,14
4535,18
4536,1
4537,28
4538,11
4539,14
4540,28
4541,1
4542,14
4543,11
4544,1
4545,28
4546,14
4547,11
4548,14
4549,11
4550,1
4551,28
4552,14
4553,1
4554,18
4555,28
4556,1
4557,18
4558,28
4559,21
4560,18
4561,14
4562,11
4563,18
4564,28
4565,11
4566,14
4567,14
4568,14
4569,11
4570,18
4571,18
4572,28
4573,18
4574,14
4575,11
4576,11
4577,11
4578,1
4579,11
4580,14
4581,18
4582,14
4583,11
4584,1
4585,14
4586,14
4587,14
4588,28
4589,1
4590,1
4591,11
4592,11
4593,1
4594,18
4595,14
4596,14
4597,14
4598,11
4599,1
4600,11
4601,14
4602,14
4603,18
4604,18
4605,11
4606,14
4607,21
4608,1
4609,18
4610,28
4611,14
4612,18
4613,11
4614,1
4615,1
4616,14
4617,18
4618,11
4619,1
4620,28
4621,28
4622,11
4623,14
4624,11
4625,28
4626,11
4627,14
4628,28
4629,1
4630,18
4631,18
4632,18
4633,18
4634,11
4635,14
4636,11
4637,14
4638,18
4639,28
4640,28
4641,14
4642,11
4643,21
4644,11
4645,18
4646,18
4647,11
4648,14
4649,18
4650,11
4651,1
4652,1
4653,28
4654,11
4655,18
4656,1
4657,11
4658,18
4659,11
4660,11
4661,11
4662,18
4663,11
4664,28
4665,14
4666,14
4667,18
4668,28
4669,21
4670,14
4671,28
4672,28
4673,28
4674,18
4675,28
4676,28
4677,18
4678,17
4679,14
4680,17
4681,18
4682,1
4683,18
4684,18
4685,17
4686,28
4687,17
4688,28
4689,21
4690,28
4691,17
4692,18
4693,14
4694,17
4695,28
4696,28
4697,21
4698,1
4699,11
4700,11
4701,14
4702,11
4703,11
4704,14
4705,1
4706,28
4707,11
4708,14
4709,18
4710,28
4711,11
4712,14
4713,1
4714,18
4715,1
4716,11
4717,14
4718,18
4719,14
4720,28
4721,28
4722,14
4723,11
4724,18
4725,11
4726,28
4727,14
4728,18
4729,28
4730,28
4731,1
4732,28
4733,18
4734,14
4735,14
4736,28
4737,14
4738,28
4739,14
4740,14
4741,14
4742,1
4743,18
4744,14
4745,11
4746,18
4747,1
4748,18
4749,18
4750,14
4751,1
4752,21
4753,28
4754,11
4755,14
4756,14
4757,11
4758,14
4759,21
4760,28
4761,18
4762,18
4763,28
4764,28
4765,11
4766,14
4767,18
4768,14
4769,18
4770,14
4771,18
4772,11
4773,14
4774,1
4775,21
4776,11
4777,14
4778,11
4779,11
4780,11
4781,1
4782,14
4783,18
4784,1
4785,14
4786,1
4787,14
4788,11
4789,18
4790,28
4791,14
4792,11
4793,14
4794,11
4795,28
4796,14
4797,18
4798,11
4799,28
4800,14
4801,18
4802,11
4803,14
4804,18
4805,14
4806,21
4807,14
4808,1
4809,1
4810,11
4811,14
4812,1
4813,14
4814,28
4815,28
4816,1
4817,1
4818,14
4819,14
4820,11
4821,11
4822,14
4823,1
4824,11
4825,1
4826,28
4827,18
4828,18
4829,14
4830,11
4831,1
4832,14
4833,18
4834,14
4835,18
4836,11
4837,11
4838,11
4839,14
4840,21
4841,18
4842,14
4843,11
4844,1
4845,14
4846,11
4847,14
4848,11
4849,14
4850,28
4851,18
4852,28
4853,1
4854,14
4855,1
4856,14
4857,14
4858,11
4859,14
4860,11
4861,14
4862,28
4863,11
4864,14
4865,1
4866,28
4867,18
4868,14
4869,14
4870,11
4871,18
4872,28
4873,1
4874,11
4875,14
4876,11
4877,14
4878,14
4879,11
4880,18
4881,14
4882,18
4883,28
4884,1
4885,1
4886,1
4887,14
4888,11
4889,14
4890,11
4891,14
4892,21
4893,18
4894,28
4895,1
4896,1
4897,14
4898,28
4899,18
4900,17
4901,14
4902,1
4903,18
4904,11
4905,14
4906,14
4907,11
4908,14
4909,14
4910,28
4911,1
4912,17
4913,1
4914,18
4915,1
4916,17
4917,11
4918,21
4919,11
4920,1
4921,1
4922,28
4923,11
4924,1
4925,14
4926,11
4927,14
4928,14
4929,28
4930,18
4931,28
4932,17
4933,14
4934,11
4935,18
4936,28
4937,1
4938,21
4939,17
4940,11
4941,14
4942,28
4943,14
4944,18
4945,28
4946,14
4947,28
4948,28
4949,14
4950,11
4951,11
4952,28
4953,14
4954,17
4955,14
4956,14
4957,14
4958,11
4959,1
4960,17
4961,18
4962,1
4963,14
4964,11
4965,14
4966,28
4967,11
4968,14
4969,14
4970,1
4971,1
4972,11
4973,18
4974,14
4975,11
4976,11
4977,28
4978,11
4979,14
4980,14
4981,11
4982,28
4983,21
4984,1
4985,14
4986,28
4987,11
4988,18
4989,17
4990,28
4991,14
4992,28
4993,28
4994,28
4995,1
4996,14
4997,18
4998,28
4999,1
5000,11
5001,14
5002,28
5003,1
5004,1
5005,18
5006,28
5007,14
5008,14
5009,11
5010,11
5011,1
5012,1
5013,14
5014,14
5015,14
5016,11
5017,1
5018,21
5019,14
5020,11
5021,14
5022,18
5023,14
5024,14
5025,11
5026,11
5027,14
5028,28
5029,1
5030,11
5031,28
5032,28
5033,11
5034,1
5035,18
5036,14
5037,1
5038,14
5039,14
5040,18
5041,28
5042,14
5043,14
5044,14
5045,14
5046,28
5047,28
5048,1
5049,17
5050,11
5051,11
5052,17
5053,28
5054,1
5055,14
5056,1
5057,21
5058,14
5059,1
5060,14
5061,11
5062,14
5063,28
5064,18
5065,14
5066,11
5067,11
5068,14
5069,18
5070,28
5071,28
5072,1
5073,14
5074,11
5075,11
5076,28
5077,18
5078,18
5079,28
5080,14
5081,14
5082,14
5083,28
5084,11
5085,1
5086,1
5087,18
5088,14
5089,1
5090,14
5091,18
5092,1
5093,17
5094,14
5095,21
5096,18
5097,1
5098,18
5099,21
5100,28
5101,11
5102,14
5103,11
5104,1
5105,11
5106,28
5107,14
5108,14
5109,14
5110,28
5111,1
5112,16
5113,28
5114,18
5115,18
5116,11
5117,14
5118,11
5119,14
5120,11
5121,14
5122,1
5123,14
5124,14
5125,14
5126,11
5127,16
5128,17
5129,14
5130,1
5131,21
5132,21
5133,28
5134,28
5135,11
5136,14
5137,17
5138,1
5139,14
5140,1
5141,18
5142,14
5143,11
5144,14
5145,14
5146,11
5147,1
5148,1
5149,18
5150,21
5151,18
5152,18
5153,11
5154,18
5155,28
5156,21
5157,11
5158,18
5159,1
5160,14
5161,18
5162,11
5163,18
5164,17
5165,21
5166,18
5167,17
5168,18
5169,17
5170,18
5171,14
5172,28
5173,17
5174,1
5175,14
5176,28
5177,18
5178,18
5179,14
5180,14
5181,11
5182,18
5183,18
5184,1
5185,18
5186,14
5187,1
5188,1
5189,18
5190,1
5191,28
5192,28
5193,11
5194,18
5195,18
5196,18
5197,17
5198,11
5199,14
5200,28
5201,28
5202,14
5203,11
5204,14
5205,1
5206,1
5207,17
5208,18
5209,28
5210,18
5211,11
5212,18
5213,1
5214,1
5215,18
5216,28
5217,1
5218,14
5219,18
5220,21
5221,11
5222,28
5223,1
5224,17
5225,28
5226,21
5227,28
5228,1
5229,14
5230,28
5231,14
5232,28
5233,1
5234,18
5235,11
5236,14
5237,28
5238,1
5239,1
5240,17
5241,14
5242,18
5243,28
5244,21
5245,17
5246,11
5247,21
5248,11
5249,14
5250,1
5251,21
5252,28
5253,21
5254,17
5255,11
5256,18
5257,14
5258,28
5259,18
5260,18
5261,14
5262,11
5263,18
5264,11
5265,1
5266,1
5267,21
5268,14
5269,11
5270,14
5271,28
5272,28
5273,14
